Date,IVV,AGG,SHV,QUAL,USMV
2014-10-31,0.02385774750448233,0.0106406115168598,0.00018126900173598415,0.026673561250821987,0.042462792354287515
2014-11-30,0.027538163354684064,0.00657017351760425,-9.031701789374846e-05,0.022875355502066208,0.03564141534722287
2014-12-31,-0.002969606436273642,0.0014763182636738925,-9.092734363291832e-05,-0.00559096206621057,0.0003793884189073893
2015-01-31,-0.029003620839543998,0.020523004192176675,9.093561216655388e-05,-0.017349086947777814,-0.00494026898527733
2015-02-28,0.05645467203240795,-0.00894791777682924,0.00018125251942713305,0.060160012064243595,0.036494056743460845
2015-03-31,-0.015970824916835324,0.003747144050203266,-9.091086580947927e-05,-0.015698508467716143,-0.007481119812165149
2015-04-30,0.009719571102392077,-0.0032278318426613994,9.091913134651186e-05,0.0017295041875891037,-0.005816986806951974
2015-05-31,0.013009465661650843,-0.004373844891873535,0.0,0.015222608057367193,0.010238918351215931
2015-06-30,-0.019816823828203378,-0.01076739246008429,9.07388490340999e-05,-0.018463467945117107,-0.022314195486805022
2015-07-31,0.021909182742868794,0.008621314124841906,-0.0001816332336529447,0.028797322661755942,0.0401788052772547
2015-08-31,-0.06143751590858704,-0.0033578806591925137,9.091913134651186e-05,-0.054137001013764174,-0.04530246585948472
2015-09-30,-0.0249819016421452,0.008115078286206057,0.00028124742781154843,-0.012963497138127278,-0.006221636852018375
2015-10-31,0.08479072205994842,0.0006856969659869705,-0.00028134031834614603,0.08651833185614022,0.05986402988302819
2015-11-30,0.003922521240824928,-0.0038907247405033374,-0.00011757348622420949,0.004415200566422639,-0.0021451922410822277
2015-12-31,-0.01732862044747563,-0.0019178541303702668,-0.00011810342247031702,-0.01717117966338766,0.005044140791986118
2016-01-31,-0.050031593143132214,0.012406338322244581,0.0007258239417977652,-0.04615158259200358,-0.013868781739567515
2016-02-29,-0.0005650261621786834,0.0088710707757651,0.00035323544410359453,0.006007693492016131,0.010426880610198141
2016-03-31,0.06241307602365054,0.008746507223952094,0.0003627355364039797,0.05907031450841638,0.05931628156556101
2016-04-30,0.00391954288297236,0.002549773754008333,0.0005442066772398668,-0.003962363332663532,-0.0036414008013707644
2016-05-31,0.016919273805949597,0.0001349374239048018,-7.27217590801299e-05,0.01070987975692872,0.015764070457318757
2016-06-30,0.002535504343041728,0.019352010051209456,0.0010061576712094844,0.004840045052431297,0.044884576325443515
2016-07-31,0.037387061458512116,0.005444752141261944,1.749870732581371e-05,0.030454449574926157,0.014715493044352046
2016-08-31,0.0012822787690189852,-0.002154271646585326,0.0,-0.002205631668727448,-0.019620591521406716
2016-09-30,6.67221066217305e-05,0.0005162486487868545,0.0006619370661424817,-0.0010216701128871186,-0.006472711819999533
2016-10-31,-0.017788358271010773,-0.008171242582033833,0.0003894247562881148,-0.020447332815041408,-0.0275150621223752
2016-11-30,0.0366890565437854,-0.025655773439190677,-0.0006698103280862178,0.030101088751894656,0.006111347709541581
2016-12-31,0.02143393656936632,0.0025417534095186767,0.0007884142293206331,0.01995115039080919,0.024328696636788383
2017-01-31,0.017511441276550688,0.0021287549151267626,0.0005436158085019294,0.011577784395462087,0.01260501526608504
2017-02-28,0.0397503493023359,0.006458333485654055,0.0004534092651848898,0.046924307903374096,0.04542463556057941
2017-03-31,0.00117550121785448,-0.0005528264341114753,0.00012710247609315495,-0.0004509716350848958,0.0012294391040008623
2017-04-30,0.009651569146342354,0.009070350822838691,-2.7556765010317008e-05,0.00618179816557185,0.014040143146744954
2017-05-31,0.01394197170068856,0.006870820931148547,0.0005534612122282123,0.014880522445224642,0.020045423446184207
2017-06-30,0.006670414071178188,-0.00018287419391160853,0.0007801650415579786,0.0056487797420714525,-0.0035446979929105726
2017-07-31,0.020747163379500444,0.003340725366097086,0.00100690268068937,0.010218987787917966,0.020232898242700026
2017-08-31,0.0027365315497263065,0.009412225525784468,0.0006977448292855293,0.004658509081217899,0.007612321165746394
2017-09-30,0.020414065228359757,-0.005715399964074552,0.0007613357803926135,0.026516998670090164,0.005166046496012822
2017-10-31,0.023247511137829413,0.0009787077114600251,0.00039892189631052233,0.029167653565124185,0.019467690312253483
2017-11-30,0.031219900089485275,-0.0014832636378664388,0.0005441548648552619,0.036025071680829246,0.03078725744651889
2017-12-31,0.012089744835611205,0.00475098833407217,0.0008442802864045973,0.012480406860404525,0.0023894538982909275
2018-01-31,0.0569092835570153,-0.011249822004883892,0.001270032933367471,0.045718006678515666,0.034862032255568165
2018-02-28,-0.03804361655949651,-0.010087220176873468,9.009765565903827e-05,-0.02906907122078317,-0.042475633969512594
2018-03-31,-0.024776288872893404,0.006711229883705094,0.001669886092826811,-0.012968550424298786,-0.002623378224238415
2018-04-30,0.0035420916339059527,-0.009410817683045303,0.0009346904559075497,-0.013057980403012315,0.0021180547384374027
2018-05-31,0.02410738162840209,0.006619184280613144,0.0015690780907531288,0.026950979603286962,0.009992381455352417
2018-06-30,0.005874247796710863,0.001025924833385039,0.0015237092820581388,-3.158575466166713e-05,0.016957538867316657
2018-07-31,0.03746577094092718,-0.0002917161777842292,0.0012781781233539569,0.03714795672940974,0.03291926221850261
2018-08-31,0.03233582743408192,0.005679691043229296,0.0017684283092347375,0.03731994474801592,0.030595313298944493
2018-09-30,0.005355439815006635,-0.006196973675831163,0.0013878630186867635,0.010675942562209162,0.012437382187813206
2018-10-31,-0.06821947126435424,-0.006440547449683254,0.0017409850409733085,-0.07568901112195314,-0.04049786993883453
2018-11-30,0.01921071827478449,0.007715419906297871,0.001868308325549739,0.009218338580176955,0.03234051785292791
2018-12-31,-0.08875345203447838,0.019811454318684918,0.002005576784400942,-0.0847108909568256,-0.06688101526540435
2019-01-31,0.07924972753742199,0.009109459480900028,0.0024477392567445744,0.08246466584768974,0.056488719147727684
2019-02-28,0.03229615904557526,-0.0011383282873443923,0.0016130137417886825,0.04356722552111569,0.038294468226897305
2019-03-31,0.019158956159974094,0.021226050657894957,0.0022208527347911122,0.02532638803267684,0.027137475766414898
2019-04-30,0.03999122048970927,-0.0020034146076635118,0.0019029923679938499,0.03794469054913452,0.021768908363497763
2019-05-31,-0.0629858733976445,0.019107883486322086,0.0024288868080659665,-0.06582534892173131,-0.016145302993892385
2019-06-30,0.0694574816815805,0.010985772766713753,0.002364227059174606,0.07072936447368594,0.04983544775550963
2019-07-31,0.015199162449850201,0.0018188111038084376,0.001620498722480157,0.013775333713633708,0.01668561981373262
2019-08-31,-0.01657597014851009,0.02782716486983361,0.002264714418580116,-0.017793721824521325,0.015933610978609014
2019-09-30,0.01945907293827487,-0.006120457091613352,0.001430192419083376,0.018515724497224273,0.009836921571420243
2019-10-31,0.021606527928753394,0.0020812514850969688,0.0026621831166642185,0.022077955738972532,-0.002340004505077764
2019-11-30,0.036364231380120016,-0.0003456946440311137,0.0006878047345708627,0.04457853476349438,0.013917098693118524
2019-12-31,0.0292946351132366,-0.0004679092636205029,0.0017122303501242442,0.028359468093069662,0.017732656808332248
2020-01-31,0.0,0.020290192411298813,0.0015388064560397652,-0.006831557859463766,0.023475561420192914
2020-02-29,-0.08455007239594836,0.015847090993323487,0.0021820465667572453,-0.08334184809154144,-0.08742918390187948
2020-03-31,-0.12129021893192271,-0.005268048415578597,0.004160541716488719,-0.1138997859798333,-0.11301043142007439
2020-04-30,0.12678013149798684,0.017190093094315184,0.0002164381928668746,0.12277884977863951,0.0936863154343972
2020-05-31,0.04815217616271639,0.006725922568891596,-0.00026171273962161123,0.05615993951705778,0.043169030085708826
2020-06-30,0.018985996038765718,0.006590690681166578,0.0001896048838585518,0.001874248250620214,-0.011110236236093418
2020-07-31,0.0585428816662128,0.013332147465019206,0.0,0.049520567300185725,0.045686875188162945
2020-08-31,0.0700075319765121,-0.008235961881422726,-3.632458743219047e-05,0.0686399176475172,0.027287081136182945
2020-09-30,-0.037583384092566674,-0.0009729545126644368,-5.416452197859467e-05,-0.03151025531429763,-0.016651498810055232
2020-10-31,-0.02511454811099234,-0.005583293915663701,0.00011741688052535615,-0.025930067289295478,-0.03248073986174094
2020-11-30,0.10896784799735815,0.012067486005140182,-0.00020756348361583576,0.11291440837984634,0.08092742994183721
2020-12-31,0.037766347552435464,0.0008574970138972571,0.00019901036540703743,0.03705871406663119,0.02307896976470869
2021-01-31,-0.01030938664716985,-0.00744581677657119,-9.032332344427463e-05,-0.028310987751076988,-0.02725424785303676
2021-02-28,0.027589405187230964,-0.01518108808959251,0.0,0.03196983429012712,-0.0037863069397170435
2021-03-31,0.04555385859791272,-0.0114633717650503,-9.057474500406837e-05,0.049796512025864104,0.056083958308858595
2021-04-30,0.05293854008308063,0.007320147171434144,0.0,0.048037492365401446,0.039890013358391485
2021-05-31,0.006612859629999912,0.002038326473134955,0.0,0.010107174353725101,0.008756145198061116
2021-06-30,0.02257332678594981,0.008279067466755219,-0.00018092261450775027,0.03364726376610805,0.017162559590161885
2021-07-31,0.02437643045320792,0.011165599308873508,0.0,0.033792519121425224,0.035456746533626626
2021-08-31,0.030222560089859796,-0.002003488652753127,-0.00018111757247618598,0.028319709767526735,0.0187616647361446
2021-09-30,-0.046837131474195326,-0.009172097293175141,0.0,-0.06454855470289789,-0.04987044106149596
2021-10-31,0.07002919487773451,-8.70545299732628e-05,-0.00027168501088081776,0.07712738265028718,0.05510214946846581
2021-11-30,-0.007288650929505702,0.0027082314916877515,-0.00045263386983462883,-0.00606094939207158,-0.02050305431513111
2021-12-31,0.04561809266067107,-0.003586981324916527,0.0002720442726684702,0.03504138657859346,0.06842885284593159
2022-01-31,-0.052873185925476074,-0.01998620547377883,-0.0008153427276030856,-0.06952474225950889,-0.05982724086382807
2022-02-28,-0.028886328942262396,-0.011456814242622682,-0.0003627604985495525,-0.041051260469619155,-0.03063336081778023
2022-03-31,0.037556746216395265,-0.02812167242251573,-0.0003627296282094905,0.03958429618896542,0.05581083006586662
2022-04-30,-0.08845255721878054,-0.038059060670235456,-0.00029011016951974167,-0.08281976096102872,-0.053371296304873805
2022-05-31,0.0031675770907482192,0.007605639524847607,0.0006629180721726691,-0.0017007889131261944,0.00040856564434443854
2022-06-30,-0.08325086662113668,-0.015529771715080298,-0.0007535667049950456,-0.09049326678399205,-0.041318418885320285
2022-07-31,0.0926546010310092,0.025380768940770126,0.000882046830043004,0.09209678860586834,0.05127473156405937
2022-08-31,-0.041276560264866924,-0.030422544956097974,0.0012814846470452501,-0.051384856978505145,-0.03156733855997906
2022-09-30,-0.09235096876025228,-0.041450488289287546,0.000281966639005482,-0.09757238722415318,-0.07074624883647218
2022-10-31,0.08124908273190634,-0.012784851052443758,0.0015573961187018703,0.08293238201640607,0.07700458915966069
2022-11-30,0.05551957826719023,0.03808478369108781,0.0033901017646071896,0.07711460669527881,0.057170926151456136
2022-12-31,-0.05728799478352098,-0.00870490833618609,0.003858279055305669,-0.05622928152368778,-0.03752218668907381
2023-01-31,0.06272602199053612,0.03330232485690621,0.003275202482888373,0.07151633581581351,0.015256439779321562
2023-02-28,-0.025323868174331854,-0.026656511935492122,0.002911547168178208,-0.027516253144761804,-0.034972535050527886
2023-03-31,0.037264379748817245,0.02641233524244102,0.0050936013885116704,0.048005579733185755,0.0344632819955526
2023-04-30,0.016006657081879094,0.005755179811861355,0.0030968535173179212,0.01708707470109827,0.014847407712132998
2023-05-31,0.004237896963228627,-0.01144321588079178,0.0032530314914944736,0.007211457502094731,-0.032240235613975265
2023-06-30,0.06597629499441249,-0.0036821083782581088,0.004748337181318618,0.06429071225962724,0.044510632474453304
2023-07-31,0.03246497639001933,-0.0001535338135288944,0.003835933424620519,0.03781433546696622,0.013857102349858819
2023-08-31,-0.016276228556453276,-0.006313164975342511,0.00479220175656625,-0.004357899778751895,-0.006369407829577067
2023-09-30,-0.047039739391792845,-0.025895860101483037,0.003916947674633908,-0.050680611307429624,-0.028317460344578715
2023-10-31,-0.022099015736334326,-0.015706813305680578,0.0044994482270308556,-0.014796133927961308,-0.008704086976913605
2023-11-30,0.09163217518829314,0.04592965949963257,0.005071616365510234,0.08649126804778984,0.0641117039774095
2023-12-31,0.04610959019477301,0.03697604950361666,0.004817813843032814,0.04689000963281176,0.027670591892496654
2024-01-31,0.01584915484153404,-0.0015113854830431928,0.0039952503727487265,0.02283551423734398,0.02165839256883184
2024-02-29,0.05204042566457723,-0.014745625213401614,0.003933072353480949,0.06498348568147305,0.020948317561114704
2024-03-31,0.03321317040213079,0.009024848091515825,0.004160609790393011,0.027729600445211222,0.031375479858107846
2024-04-30,-0.04049610445648655,-0.024782299620800696,0.0037432143179649824,-0.044964922443809785,-0.037449146455757476
2024-05-31,0.05059074192979862,0.016695717997645687,0.004581813195176032,0.055937706137631826,0.029210717857172552
2024-06-30,0.03568679603437497,0.00885467391338568,0.004198346777668505,0.0323980674055806,0.017687881064936795
2024-07-31,0.011128664810120537,0.024191846840002862,0.00459861237213377,0.005973309505730384,0.03668403921094332
2024-08-31,0.024271671546415297,0.01461438590716635,0.004979266809430616,0.03492840165192579,0.049172853697567964
2024-09-30,0.021730823938601596,0.01332860193862162,0.004585953616684568,0.011617079740531722,0.0043704810184406195
2024-10-31,-0.009673778355102858,-0.02518783399865676,0.0035759275959719172,-0.016062506927776887,-0.014456251497793948
2024-11-30,0.059222035539014284,0.01110983540013577,0.00369666411597791,0.05027772311910739,0.05067237268880831
2024-12-31,-0.023671129986179484,-0.016933863060473175,0.004031124568826261,-0.036039559361740525,-0.05660049661415967
2025-01-31,0.027145222470537744,0.005159928343423825,0.003632800408527981,0.029649583999002305,0.035589548679273886
2025-02-28,-0.012601982218180097,0.022373806836690102,0.0031150473656247346,-0.009762259089513892,0.028493788018794763
2025-03-31,-0.05593157449628838,-0.00026293868741300574,0.003342679953293848,-0.05668943903687129,-0.0061587867904602245
2025-04-30,-0.007011967069938452,0.004310817646152154,0.003488475696224569,-0.008894677143355123,-0.01195811519710821
2025-05-31,0.061276847679505364,-0.0060689720827283855,0.0031975539057431668,0.04540357102240411,0.010481950663961737
2025-06-30,0.051825722252797135,0.01455344918301682,0.003425812807063444,0.034783363207828044,0.007370006793878003
2025-07-31,0.02254791040322046,-0.0026394200491504094,0.0032805977594367874,0.007110871581349709,-0.01342294522773635
2025-08-31,0.02113724920618898,0.011903484220808114,0.004226057592002119,0.026232803995085874,0.017816616083718317
2025-09-30,0.03547085008783557,0.011267631584769955,0.0035239878796291535,0.03190093676792127,0.01324419378087116
2025-10-31,0.023800924674434176,0.006154663832876661,0.003332760921993083,0.00925449040290105,-0.020601252926946034
2025-11-30,0.002407978639642261,0.006057041122642826,0.003005764472100214,0.00906773929192739,0.023073632918290565
2025-12-31,0.007982487685032957,-0.0003935257173595108,0.0034458356244317923,0.013298377109532744,0.0001401649815264694
